AK-47	WARS	*HUNGARIAN REVOLUTION OF 1956\N*VIETNAM WAR\N*SEE OTHER CONFLICTS AND WARS
VEKTOR R4	WARS	NAMIBIAN WAR OF INDEPENDENCE
VEKTOR R4	WARS	RWANDAN CIVIL WAR
VEKTOR R4	WARS	CENTRAL AFRICAN REPUBLIC CONFLICT
FN MINIMI	WARS	GULF WAR
FN MINIMI	WARS	KOSOVO WAR
FN MINIMI	WARS	WAR IN AFGHANISTAN
FN MINIMI	WARS	IRAQ WAR
FN MINIMI	WARS	MEXICAN DRUG WAR
FN MINIMI	WARS	AND OTHER CONFLICTS
MARTINI–HENRY	WARS	BRITISH EMPIRE
MARTINI–HENRY	WARS	SECOND ANGLO-AFGHAN WAR
MARTINI–HENRY	WARS	HERZEGOVINA UPRISING
MARTINI–HENRY	WARS	RUSSO-TURKISH WAR
MARTINI–HENRY	WARS	WAR OF THE PACIFIC
MARTINI–HENRY	WARS	ANGLO-ZULU WAR
MARTINI–HENRY	WARS	GRECO-TURKISH WAR
MARTINI–HENRY	WARS	FIRST BOER WAR
MARTINI–HENRY	WARS	BALKAN WARS
MARTINI–HENRY	WARS	WORLD WAR I
MARTINI–HENRY	WARS	GRECO-TURKISH WAR
MARTINI–HENRY	WARS	SOVIET WAR IN AFGHANISTAN
SEXTON	WARS	SECOND WORLD WAR
ARCHER	WARS	WORLD WAR II
ARCHER	WARS	SUEZ CRISIS
IDF ACHZARIT	WARS	SOUTH LEBANON CONFLICT
IDF ACHZARIT	WARS	SECOND INTIFADA
IDF ACHZARIT	WARS	2006
IDF ACHZARIT	WARS	GAZA WAR
ORDNANCE QF 17-POUNDER	WARS	WORLD WAR II
ORDNANCE QF 17-POUNDER	WARS	KOREAN WAR
79 MAIN BATTLE TANK	WARS	IRAN–IRAQ WAR
79 MAIN BATTLE TANK	WARS	GULF WAR
79 MAIN BATTLE TANK	WARS	IRAQ WAR
BENELLI M4	WARS	WAR IN AFGHANISTAN
BENELLI M4	WARS	IRAQ WAR
BENELLI M4	WARS	LIBYAN CIVIL WAR
BENELLI M4	WARS	SYRIAN CIVIL WAR
ROOIKAT	WARS	SOUTHERN AFRICAN DEVELOPMENT COMMUNITY INTERVENTION IN LESOTHO
DE LISLE CARBINE	WARS	WORLD WAR II
DE LISLE CARBINE	WARS	KOREAN WAR
DE LISLE CARBINE	WARS	MALAYAN EMERGENCY
SEA DART	WARS	FALKLANDS WAR
SEA DART	WARS	GULF 1991
RPG-7	WARS	SINCE THE VIETNAM WAR
HECKLER & KOCH G36	WARS	* KOSOVO WAR\N* AFGHAN WAR\N* IRAQ WAR\N* 2008 RUSSO-GEORGIAN WAR\N* 2011 LIBYAN CIVIL WAR\N* MEXICAN DRUG WAR\N* 2013 LAHAD DATU STANDOFF\N* IRAQI CIVIL WAR\N* 2015 PARIS ATTACKS
BISHOP	WARS	SECOND WORLD WAR
AGM-69 SRAM	WARS	COLD WAR
KAMPILAN	WARS	BATTLE OF MACTAN
KAMPILAN	WARS	MORO WARS
ACCURACY INTERNATIONAL AWM	WARS	WAR IN AFGHANISTAN
ACCURACY INTERNATIONAL AWM	WARS	IRAQ WAR
ACCURACY INTERNATIONAL ARCTIC WARFARE	WARS	IRAQ WAR
ACCURACY INTERNATIONAL ARCTIC WARFARE	WARS	WAR IN AFGHANISTAN
AGM-84E STANDOFF LAND ATTACK MISSILE	WARS	GULF WAR
AGM-84E STANDOFF LAND ATTACK MISSILE	WARS	BOSNIAN WAR
MK 12 SPECIAL PURPOSE RIFLE	WARS	OPERATION ENDURING FREEDOM
MK 12 SPECIAL PURPOSE RIFLE	WARS	OPERATION IRAQI FREEDOM
MOSSBERG 500	WARS	GULF WAR
MOSSBERG 500	WARS	IRAQ WAR
MOSSBERG 500	WARS	OPERATION ENDURING FREEDOM
BRIMSTONE	WARS	OPERATION TELIC
BRIMSTONE	WARS	OPERATION HERRICK
BRIMSTONE	WARS	OPERATION ELLAMY
BRIMSTONE	WARS	OPERATION SHADER
M72 LAW	WARS	VIETNAM WAR
M72 LAW	WARS	FALKLANDS WAR
M72 LAW	WARS	BOUGAINVILLE CIVIL WAR
M72 LAW	WARS	BOSNIAN WAR
M72 LAW	WARS	WAR IN AFGHANISTAN
M72 LAW	WARS	IRAQ WAR
-31	WARS	CHACO WAR, SPANISH CIVIL WAR, WINTER WAR, WORLD WAR II , LAPLAND WAR, 1948 ARAB–ISRAELI WAR, KOREAN WAR
TALLBOY	WARS	WORLD WAR II
MITRAILLEUSE	WARS	FRANCO-PRUSSIAN WAR
MITRAILLEUSE	WARS	YAQUI WARS
WALTHER PP	WARS	WORLD WAR II
LANCIA 1ZM	WARS	WORLD WAR I
LANCIA 1ZM	WARS	SECOND ITALO-ETHIOPIAN WAR
LANCIA 1ZM	WARS	SPANISH CIVIL WAR
LANCIA 1ZM	WARS	WORLD WAR II
SD.KFZ. 251	WARS	WORLD WAR II
PARIS GUN	WARS	WORLD WAR I
MAT-49	WARS	FIRST INDOCHINA WAR
MAT-49	WARS	SUEZ CRISIS
MAT-49	WARS	ALGERIAN WAR
MAT-49	WARS	VIETNAM WAR
MAT-49	WARS	RHODESIAN BUSH WAR
MAT-49	WARS	SHABA II
MAT-49	WARS	CHADIAN–LIBYAN CONFLICT
MAT-49	WARS	2011 LIBYAN CIVIL WAR
MAT-49	WARS	SYRIAN CIVIL WAR
M40 RIFLE	WARS	VIETNAM WAR
M40 RIFLE	WARS	MULTINATIONAL FORCE IN LEBANON
M40 RIFLE	WARS	INVASION OF GRENADA
M40 RIFLE	WARS	GULF WAR
M40 RIFLE	WARS	OPERATION RESTORE HOPE
M40 RIFLE	WARS	WAR IN AFGHANISTAN
M40 RIFLE	WARS	IRAQ WAR
SEA SLUG	WARS	FALKLANDS WAR
FB BERYL	WARS	WAR IN AFGHANISTAN
FB BERYL	WARS	KOSOVO CONFLICT
FB BERYL	WARS	IRAQ WAR
FB BERYL	WARS	RCA
FB BERYL	WARS	BOKO HARAM INSURGENCY
FB GLAUBERYT	WARS	OPERATION IRAQI FREEDOM
FB GLAUBERYT	WARS	IRAQI INSURGENCY
FB GLAUBERYT	WARS	WAR IN AFGHANISTAN
FB GLAUBERYT	WARS	YUGOSLAV WARS
M47 DRAGON	WARS	INVASION OF GRENADA
M47 DRAGON	WARS	IRAN–IRAQ WAR
M47 DRAGON	WARS	PERSIAN GULF WAR
PANZERHAUBITZE 2000	WARS	WAR IN AFGHANISTAN
PAIXHANS GUN	WARS	SECOND OPIUM WAR
PAIXHANS GUN	WARS	ANGLO-FRENCH BLOCKADE OF THE RíO DE LA PLATA
PAIXHANS GUN	WARS	MEXICAN-AMERICAN WAR
PAIXHANS GUN	WARS	DANISH-PRUSSIAN WAR
PAIXHANS GUN	WARS	CRIMEAN WAR
PAIXHANS GUN	WARS	AMERICAN CIVIL WAR
ASSAULT AMPHIBIOUS VEHICLE	WARS	FALKLANDS WAR
ASSAULT AMPHIBIOUS VEHICLE	WARS	GULF WAR
ASSAULT AMPHIBIOUS VEHICLE	WARS	SOMALI CIVIL WAR
ASSAULT AMPHIBIOUS VEHICLE	WARS	IRAQ WAR
ARMALITE AR-15	WARS	VIETNAM WAR
VéHICULE DE L'AVANT BLINDé	WARS	LEBANESE CIVIL WAR
VéHICULE DE L'AVANT BLINDé	WARS	GULF WAR
VéHICULE DE L'AVANT BLINDé	WARS	2001
VéHICULE DE L'AVANT BLINDé	WARS	OPERATION SERVAL
PANZERJäGER I	WARS	WORLD WAR II
BTR-152	WARS	SEE SERVICE HISTORY
QF 4.5-INCH MK I – V NAVAL GUN	WARS	SECOND WORLD WAR
QF 4.5-INCH MK I – V NAVAL GUN	WARS	KOREAN WAR
QF 4.5-INCH MK I – V NAVAL GUN	WARS	FALKLANDS WAR
CRUISER TANK	WARS	WORLD WAR II
BOLO KNIFE	WARS	PHILIPPINE REVOLUTION
BOLO KNIFE	WARS	PHILIPPINE-AMERICAN WAR
BOLO KNIFE	WARS	WORLD WAR I
BOLO KNIFE	WARS	WORLD WAR II
M270 MULTIPLE LAUNCH ROCKET SYSTEM	WARS	GULF WAR
M270 MULTIPLE LAUNCH ROCKET SYSTEM	WARS	WAR IN AFGHANISTAN
M270 MULTIPLE LAUNCH ROCKET SYSTEM	WARS	IRAQ WAR
INFANTRY TANK	WARS	WORLD WAR II
BAKER RIFLE	WARS	NAPOLEONIC WARS
BAKER RIFLE	WARS	WAR OF 1812
BAKER RIFLE	WARS	AMERICAN INDIAN WARS
BAKER RIFLE	WARS	TEXAS REVOLUTION
ACTIVE DENIAL SYSTEM	WARS	WAR IN AFGHANISTAN
MG 15	WARS	WORLD WAR II
FN FIVE-SEVEN	WARS	* WAR IN AFGHANISTAN (2001–14)\N* 2003–04 INDONESIAN OFFENSIVE IN ACEH\N* MEXICAN DRUG WAR\N* LIBYAN CIVIL WAR (2011)
BIZON SMG	WARS	WAR OF DAGESTAN
BIZON SMG	WARS	SECOND CHECHEN WAR
BIZON SMG	WARS	2008 SOUTH OSSETIA WAR
KRUPP K5	WARS	WORLD WAR II
ZK-383	WARS	WORLD WAR II
VALMET M76	WARS	ANTI-GUERRILLA OPERATIONS IN INDONESIA
FN MAG	WARS	CONGO CRISIS
FN MAG	WARS	INDONESIA–MALAYSIA CONFRONTATION
FN MAG	WARS	RHODESIAN BUSH WAR
FN MAG	WARS	SOUTH AFRICAN BORDER WAR
FN MAG	WARS	NAMIBIAN WAR OF INDEPENDENCE
FN MAG	WARS	SIX-DAY WAR
FN MAG	WARS	VIETNAM WAR
FN MAG	WARS	WAR OF ATTRITION
FN MAG	WARS	YOM KIPPUR WAR
FN MAG	WARS	THE TROUBLES
FN MAG	WARS	FALKLANDS WAR
FN MAG	WARS	GULF WAR
FN MAG	WARS	2003
FN MAG	WARS	WAR IN AFGHANISTAN
FN MAG	WARS	CAMBODIAN–THAI BORDER DISPUTE
FN MAG	WARS	2011 LIBYAN CIVIL WAR
FUSIL GRAS MLE 1874	WARS	FRENCH COLONIAL EMPIRES
FUSIL GRAS MLE 1874	WARS	SINO-FRENCH WAR
FUSIL GRAS MLE 1874	WARS	WAR OF THE PACIFIC
FUSIL GRAS MLE 1874	WARS	CHILEAN CIVIL WAR OF 1891
FUSIL GRAS MLE 1874	WARS	THOUSAND DAYS' WAR
FUSIL GRAS MLE 1874	WARS	GRECO-TURKISH WAR
FUSIL GRAS MLE 1874	WARS	BALKAN WARS
FUSIL GRAS MLE 1874	WARS	WORLD WAR I
FUSIL GRAS MLE 1874	WARS	GRECO-TURKISH WAR
FUSIL GRAS MLE 1874	WARS	SPANISH CIVIL WAR
FUSIL GRAS MLE 1874	WARS	WORLD WAR II
GRAND SLAM	WARS	WORLD WAR II
ULTIMAX 100	WARS	BOUGAINVILLE CIVIL WAR
ULTIMAX 100	WARS	YUGOSLAV WARS
ULTIMAX 100	WARS	ANTI-GUERRILLA OPERATIONS IN INDONESIA & PHILIPPINES
ULTIMAX 100	WARS	2006
ULTIMAX 100	WARS	LIST OF COUPS D'éTAT AND COUP ATTEMPTS
ULTIMAX 100	WARS	AFGHANISTAN WAR
ULTIMAX 100	WARS	SRI LANKAN CIVIL WAR
TYPE 91 TORPEDO	WARS	WORLD WAR II
BAT BOMB	WARS	WORLD WAR II
ARMBRUST	WARS	CAMBODIAN–VIETNAMESE WAR
ARMBRUST	WARS	CROATIAN WAR OF INDEPENDENCE
ARMBRUST	WARS	SLOVENIAN WAR OF INDEPENDENCE
ARMBRUST	WARS	CAMBODIAN–THAI BORDER STAND-OFF
ARMBRUST	WARS	2013
FN 303	WARS	WAR IN AFGHANISTAN
FN 303	WARS	IRAQ WAR
FN 303	WARS	2011 LIBYAN CIVIL WAR
FN 303	WARS	2013
FV101 SCORPION	WARS	IRAN–IRAQ WAR
FV101 SCORPION	WARS	FALKLANDS WAR
FV101 SCORPION	WARS	GULF WAR
FV107 SCIMITAR	WARS	FALKLANDS WAR
FV107 SCIMITAR	WARS	GULF WAR
FV107 SCIMITAR	WARS	BOSNIAN WAR
FV107 SCIMITAR	WARS	KOSOVO WAR
FV107 SCIMITAR	WARS	IRAQ WAR
FV107 SCIMITAR	WARS	WAR IN AFGHANISTAN
M230 CHAIN GUN	WARS	PERSIAN GULF WAR – PRESENT
THERMOS BOMB	WARS	WORLD WAR II
STERLING SUBMACHINE GUN	WARS	WORLD WAR II
STERLING SUBMACHINE GUN	WARS	SUEZ CRISIS
STERLING SUBMACHINE GUN	WARS	ADEN EMERGENCY
STERLING SUBMACHINE GUN	WARS	INDONESIA–MALAYSIA CONFRONTATION
STERLING SUBMACHINE GUN	WARS	COLD WAR
STERLING SUBMACHINE GUN	WARS	VIETNAM WAR
STERLING SUBMACHINE GUN	WARS	FALKLANDS WAR
STERLING SUBMACHINE GUN	WARS	THE TROUBLES
STERLING SUBMACHINE GUN	WARS	GULF WAR
G5 HOWITZER	WARS	SOUTH AFRICAN BORDER WAR
G5 HOWITZER	WARS	IRAN–IRAQ WAR
G5 HOWITZER	WARS	GULF WAR
AR-10	WARS	PORTUGUESE COLONIAL WAR
AR-10	WARS	ANGOLAN INDEPENDENCE WAR
AR-10	WARS	MOZAMBICAN WAR OF INDEPENDENCE
AR-10	WARS	SUDANESE CIVIL WAR
AR-10	WARS	VIETNAM WAR
AR-10	WARS	INDONESIAN INVASION OF EAST TIMOR
WESPE	WARS	WORLD WAR II
FN MODEL 1949	WARS	KOREAN WAR
FN MODEL 1949	WARS	CONGO CRISIS
FN MODEL 1949	WARS	SUEZ CRISIS
FN MODEL 1949	WARS	FALKLANDS WAR
M26 MODULAR ACCESSORY SHOTGUN SYSTEM	WARS	IRAQ WAR
TYPE 56 ASSAULT RIFLE	WARS	*VIETNAM WAR\N*SEE OTHER CONFLICTS AND WARS
VZ. 58	WARS	VIETNAM WAR
VZ. 58	WARS	CAMBODIAN-VIETNAMESE WAR
VZ. 58	WARS	NIGERIAN CIVIL WAR
VZ. 58	WARS	CYPRUS INTERCOMMUNAL VIOLENCE
VZ. 58	WARS	THE TROUBLES
VZ. 58	WARS	SOUTH AFRICAN BORDER WAR
VZ. 58	WARS	ERITREAN WAR OF INDEPENDENCE
VZ. 58	WARS	GULF WAR
VZ. 58	WARS	WAR IN AFGHANISTAN
VZ. 58	WARS	2011 LIBYAN CIVIL WAR
SCHWERER GUSTAV	WARS	WORLD WAR II
NUDELMAN N-37	WARS	* KOREAN WAR\N* VIETNAM WAR\N* MIDDLE EASTERN CONFLICTS
TYPE 63 ASSAULT RIFLE	WARS	VIETNAM WAR
TYPE 63 ASSAULT RIFLE	WARS	CAMBODIAN CIVIL WAR
TYPE 63 ASSAULT RIFLE	WARS	CAMBODIAN-VIETNAMESE WAR
TYPE 63 ASSAULT RIFLE	WARS	SINO-VIETNAMESE WAR
TYPE 63 ASSAULT RIFLE	WARS	SOVIET WAR IN AFGHANISTAN
VZ. 52 RIFLE	WARS	INVASION OF GRENADA
MAS-49 RIFLE	WARS	FIRST INDOCHINA WAR
MAS-49 RIFLE	WARS	ALGERIAN WAR
MAS-49 RIFLE	WARS	SUEZ CRISIS
MAS-49 RIFLE	WARS	VIETNAM WAR
MAS-49 RIFLE	WARS	SHABA II
MAS-49 RIFLE	WARS	SYRIAN CIVIL WAR
AK 5	WARS	KOSOVO WAR, AFGHAN WAR, CHAD WAR OPERATION ARTEMIS, LEBANON, MACEDONIA
UNITED STATES MARINE CORPS SQUAD ADVANCED MARKSMAN RIFLE	WARS	WAR IN AFGHANISTAN
UNITED STATES MARINE CORPS SQUAD ADVANCED MARKSMAN RIFLE	WARS	IRAQ WAR
LEE–METFORD	WARS	SECOND BOER WAR
LEE–METFORD	WARS	BOXER REBELLION
LEE–METFORD	WARS	BRITISH EMPIRE
LEE–METFORD	WARS	WORLD WAR I
ORDNANCE QF 25-POUNDER	WARS	WORLD WAR II
ORDNANCE QF 25-POUNDER	WARS	MALAYAN EMERGENCY
ORDNANCE QF 25-POUNDER	WARS	KOREAN WAR
ORDNANCE QF 25-POUNDER	WARS	RHODESIAN BUSH WAR
ORDNANCE QF 25-POUNDER	WARS	SOUTH AFRICAN BORDER WAR
ORDNANCE QF 25-POUNDER	WARS	DHOFAR REBELLION
ORDNANCE QF 25-POUNDER	WARS	TURKISH INVASION OF CYPRUS
ORDNANCE QF 25-POUNDER	WARS	LEBANESE CIVIL WAR
ORDNANCE QF 25-POUNDER	WARS	SRI LANKAN CIVIL WAR
ORDNANCE QF 25-POUNDER	WARS	IRAQI INSURGENCY
ORDNANCE QF 18-POUNDER	WARS	FIRST WORLD WAR
ORDNANCE QF 18-POUNDER	WARS	THIRD AFGHAN WAR
ORDNANCE QF 18-POUNDER	WARS	RUSSIAN CIVIL WAR
ORDNANCE QF 18-POUNDER	WARS	IRISH CIVIL WAR
ORDNANCE QF 18-POUNDER	WARS	WAZIRISTAN CAMPAIGN 1936–1939
ORDNANCE QF 18-POUNDER	WARS	CONTINUATION WAR
ORDNANCE QF 18-POUNDER	WARS	SECOND WORLD WAR
TT PISTOL	WARS	SPANISH CIVIL WAR
TT PISTOL	WARS	WORLD WAR II
TT PISTOL	WARS	KOREAN WAR
TT PISTOL	WARS	CHINESE CIVIL WAR
TT PISTOL	WARS	VIETNAM WAR
TT PISTOL	WARS	LAOTIAN CIVIL WAR
TT PISTOL	WARS	CAMBODIAN CIVIL WAR
TT PISTOL	WARS	CAMBODIAN-VIETNAMESE WAR
TT PISTOL	WARS	SINO-VIETNAMESE WAR
TT PISTOL	WARS	SOVIET WAR IN AFGHANISTAN
TT PISTOL	WARS	YUGOSLAV WARS
TT PISTOL	WARS	CAMBODIAN–THAI BORDER STAND-OFF
TT PISTOL	WARS	SYRIAN CIVIL WAR
TT PISTOL	WARS	AND NUMEROUS OTHERS
DEGTYARYOV MACHINE GUN	WARS	SPANISH CIVIL WAR
DEGTYARYOV MACHINE GUN	WARS	WINTER WAR
DEGTYARYOV MACHINE GUN	WARS	WORLD WAR II
DEGTYARYOV MACHINE GUN	WARS	SECOND SINO-JAPANESE WAR
DEGTYARYOV MACHINE GUN	WARS	KOREAN WAR
DEGTYARYOV MACHINE GUN	WARS	CHINESE CIVIL WAR
DEGTYARYOV MACHINE GUN	WARS	FIRST INDOCHINA WAR
DEGTYARYOV MACHINE GUN	WARS	VIETNAM WAR
DEGTYARYOV MACHINE GUN	WARS	LAOTIAN CIVIL WAR
DEGTYARYOV MACHINE GUN	WARS	CAMBODIAN CIVIL WAR
DEGTYARYOV MACHINE GUN	WARS	CAMBODIAN-VIETNAMESE WAR
DEGTYARYOV MACHINE GUN	WARS	RHODESIAN BUSH WAR
DEGTYARYOV MACHINE GUN	WARS	SINO-VIETNAMESE WAR
DEGTYARYOV MACHINE GUN	WARS	YUGOSLAV WARS
DEGTYARYOV MACHINE GUN	WARS	SOMALI CIVIL WAR
DEGTYARYOV MACHINE GUN	WARS	2011
DEGTYARYOV MACHINE GUN	WARS	SYRIAN CIVIL WAR
NUDELMAN-SURANOV NS-23	WARS	COLD WAR
MARK 60 CAPTOR	WARS	COLD WAR
KH-55	WARS	SYRIAN CIVIL WAR
AMX-30	WARS	IRAN-IRAQ WAR
AMX-30	WARS	GULF WAR
AMX-30	WARS	SAUDI ARABIAN-LED INTERVENTION IN YEMEN
CHIEFTAIN	WARS	IRAN–IRAQ WAR
CHIEFTAIN	WARS	GULF WAR
MARDER	WARS	WAR IN AFGHANISTAN
KHOPESH	WARS	BATTLE OF KADESH
45	WARS	VIETNAM WAR
45	WARS	CONGO CRISIS
45	WARS	ISRAELI-ARAB CONFLICT
DAEWOO PRECISION INDUSTRIES K5	WARS	WAR ON TERROR
DAEWOO PRECISION INDUSTRIES K5	WARS	IRAQ WAR
M2 FLAMETHROWER	WARS	WORLD WAR II
M2 FLAMETHROWER	WARS	KOREAN WAR
M2 FLAMETHROWER	WARS	VIETNAM WAR
MAULTIER	WARS	WORLD WAR II
SD.KFZ. 250	WARS	WORLD WAR II
15 CM SIG 33	WARS	WORLD WAR II
PK MACHINE GUN	WARS	VIETNAM WAR
PK MACHINE GUN	WARS	SOUTH AFRICAN BORDER WAR
PK MACHINE GUN	WARS	YOM KIPPUR WAR
PK MACHINE GUN	WARS	CAMBODIAN–VIETNAMESE WAR
PK MACHINE GUN	WARS	SINO-VIETNAMESE WAR
PK MACHINE GUN	WARS	SOVIET WAR IN AFGHANISTAN
PK MACHINE GUN	WARS	IRAN–IRAQ WAR
PK MACHINE GUN	WARS	FIRST CHECHEN WAR
PK MACHINE GUN	WARS	YUGOSLAV WARS
PK MACHINE GUN	WARS	SECOND CONGO WAR
PK MACHINE GUN	WARS	SECOND CHECHEN WAR
PK MACHINE GUN	WARS	WAR IN AFGHANISTAN
PK MACHINE GUN	WARS	IRAQ WAR
PK MACHINE GUN	WARS	CAMBODIAN–THAI BORDER DISPUTE
PK MACHINE GUN	WARS	2008
PK MACHINE GUN	WARS	2011
PK MACHINE GUN	WARS	SYRIAN CIVIL WAR
PK MACHINE GUN	WARS	WAR IN DONBASS
PK MACHINE GUN	WARS	YEMENI CIVIL WAR
PK MACHINE GUN	WARS	VARIOUS OTHERS
AGS-17	WARS	SOVIET WAR IN AFGHANISTAN
AGS-17	WARS	FIRST CHECHEN WAR
AGS-17	WARS	SECOND CHECHEN WAR
AGS-17	WARS	SYRIAN CIVIL WAR
AGS-17	WARS	WAR IN DONBASS
MATADOR	WARS	GAZA WAR
FP-45 LIBERATOR	WARS	WORLD WAR II
HOBART'S FUNNIES	WARS	WORLD WAR II
UNITED STATES MARINE CORPS DESIGNATED MARKSMAN RIFLE	WARS	WAR IN AFGHANISTAN
UNITED STATES MARINE CORPS DESIGNATED MARKSMAN RIFLE	WARS	WAR IN IRAQ
M3	WARS	WORLD WAR II
M3	WARS	KOREAN WAR
40	WARS	WORLD WAR II
3,7CM KPÚV VZ. 34	WARS	WORLD WAR II
3,7CM ÚV VZ. 38	WARS	WORLD WAR II
SKODA K-SERIES	WARS	WORLD WAR II
NAMBU PISTOL	WARS	WORLD WAR I
NAMBU PISTOL	WARS	WORLD WAR II
NAMBU PISTOL	WARS	SECOND SINO-JAPANESE WAR
NAMBU PISTOL	WARS	CHINESE CIVIL WAR
NAMBU PISTOL	WARS	KOREAN WAR
NAMBU PISTOL	WARS	FIRST INDOCHINA WAR
NAMBU PISTOL	WARS	VIETNAM WAR
NAMBU PISTOL	WARS	WORLD WAR II
17 MODELLO 13	WARS	WORLD WAR I
17 MODELLO 13	WARS	SPANISH CIVIL WAR
17 MODELLO 13	WARS	WORLD WAR II
GP-25	WARS	SOVIET–AFGHAN WAR
GP-25	WARS	FIRST CHECHEN WAR
GP-25	WARS	SECOND CHECHEN WAR
GP-25	WARS	WAR IN DONBASS
40M TURáN	WARS	WORLD WAR II
RPG-29	WARS	2003
PAVEWAY IV	WARS	OPERATION HERRICK
PAVEWAY IV	WARS	OPERATION ELLAMY
PAVEWAY IV	WARS	OPERATION SHADER
DSHK	WARS	WINTER WAR
DSHK	WARS	WORLD WAR II
DSHK	WARS	KOREAN WAR
DSHK	WARS	CHINESE CIVIL WAR
DSHK	WARS	FIRST INDOCHINA WAR
DSHK	WARS	OPERATION TRIKORA
DSHK	WARS	INDONESIA–MALAYSIA CONFRONTATION
DSHK	WARS	VIETNAM WAR
DSHK	WARS	LAOTIAN CIVIL WAR
DSHK	WARS	DHOFAR REBELLION
DSHK	WARS	CAMBODIAN CIVIL WAR
DSHK	WARS	CAMBODIAN-VIETNAMESE WAR
DSHK	WARS	SINO-VIETNAMESE WAR
DSHK	WARS	SIX-DAY WAR
DSHK	WARS	YOM KIPPUR WAR
DSHK	WARS	IRAN–IRAQ WAR
DSHK	WARS	THE TROUBLES
DSHK	WARS	LEBANESE CIVIL WAR
DSHK	WARS	GULF WAR
DSHK	WARS	YUGOSLAV WARS
DSHK	WARS	KARGIL WAR
DSHK	WARS	IRAQ WAR
DSHK	WARS	WAR IN AFGHANISTAN
DSHK	WARS	CAMBODIAN–THAI BORDER DISPUTE
DSHK	WARS	SYRIAN CIVIL WAR
DSHK	WARS	OPERATION ENDURING FREEDOM
DSHK	WARS	OPERATION LINDA NCHI
DSHK	WARS	2014
M117 BOMB	WARS	KOREAN WAR , VIETNAM WAR
MARDER I	WARS	WORLD WAR II
2S19 MSTA	WARS	SECOND CHECHEN WAR
2S19 MSTA	WARS	WAR IN DONBASS
S-MINE	WARS	WORLD WAR II
S-MINE	WARS	WINTER WAR
S-MINE	WARS	CONTINUATION WAR
STONER 63	WARS	VIETNAM WAR
STONER 63	WARS	INVASION OF GRENADA
HISPANO-SUIZA HS.404	WARS	WORLD WAR II
HISPANO-SUIZA HS.404	WARS	KOREAN WAR
RPK	WARS	*VIETNAM WAR\N*SEE OTHER CONFLICTS AND WARS
ERC 90 SAGAIE	WARS	* PEACEKEEPING MISSIONS IN LEBANON\N* BOSNIAN WAR\N* KOSOVO WAR\N* FIRST IVORIAN CIVIL WAR\N* CHADIAN CIVIL WAR (2005–2010)\N* SECOND IVORIAN CIVIL WAR\N* NORTHERN MALI \N* ZAPATISTA UPRISING\N* BOKO HARAM INSURGENCY
MARK 118 BOMB	WARS	KOREAN WAR , VIETNAM WAR
R-40	WARS	IRAN-IRAQ WAR
R-40	WARS	GULF WAR
R-40	WARS	OPERATION SOUTHERN WATCH
M1917 BROWNING MACHINE GUN	WARS	WORLD WAR I
M1917 BROWNING MACHINE GUN	WARS	WORLD WAR II
M1917 BROWNING MACHINE GUN	WARS	KOREAN WAR
M1917 BROWNING MACHINE GUN	WARS	VIETNAM WAR
AA-52 MACHINE GUN	WARS	FIRST INDOCHINA WAR
AA-52 MACHINE GUN	WARS	ALGERIAN WAR
AA-52 MACHINE GUN	WARS	SUEZ CRISIS
AA-52 MACHINE GUN	WARS	GULF WAR
AA-52 MACHINE GUN	WARS	BOSNIAN WAR
AA-52 MACHINE GUN	WARS	WAR IN AFGHANISTAN
AA-52 MACHINE GUN	WARS	2011
AA-52 MACHINE GUN	WARS	OPERATION SERVAL
GRILLE	WARS	WORLD WAR II
BL 2.75-INCH MOUNTAIN GUN	WARS	WORLD WAR I
27 MODELLO 11	WARS	WORLD WAR I
27 MODELLO 11	WARS	WORLD WAR II
BRIXIA MODEL 35	WARS	WORLD WAR II
MANNLICHER M1901	WARS	WORLD WAR I
MATRA DURANDAL	WARS	GULF WAR
MG 08	WARS	XINHAI REVOLUTION
MG 08	WARS	WORLD WAR I
MG 08	WARS	FINNISH CIVIL WAR
MG 08	WARS	POLISH–SOVIET WAR
MG 08	WARS	CHINESE CIVIL WAR
MG 08	WARS	WORLD WAR II
MG 08	WARS	SECOND SINO-JAPANESE WAR
MG 08	WARS	KOREAN WAR
MG 08	WARS	FIRST INDOCHINA WAR
MG 08	WARS	VIETNAM WAR
WELROD	WARS	WORLD WAR II
WELROD	WARS	FALKLANDS WAR
WELROD	WARS	THE TROUBLES
WELROD	WARS	DESERT STORM
M67 RECOILLESS RIFLE	WARS	SALVADORAN CIVIL WAR
M67 RECOILLESS RIFLE	WARS	VIETNAM WAR
M67 RECOILLESS RIFLE	WARS	FALKLANDS WAR
M67 RECOILLESS RIFLE	WARS	WAR IN AFGHANISTAN
34 GUN	WARS	WORLD WAR II
AK-103	WARS	*FIRST CHECHEN WAR\N*SECOND CHECHEN WAR\N*SEE OTHER CONFLICTS AND WARS
2K12 KUB	WARS	YOM KIPPUR WAR
2K12 KUB	WARS	ANGOLAN CIVIL WAR
2K12 KUB	WARS	CHADIAN CIVIL WAR
2K12 KUB	WARS	WESTERN SAHARA WAR
2K12 KUB	WARS	IRAN–IRAQ WAR
2K12 KUB	WARS	1982
2K12 KUB	WARS	GULF WAR
2K12 KUB	WARS	YUGOSLAV WARS
PECHORA	WARS	YOM KIPPUR WAR
